the_geom,cartodb_id,fc_subsidy_id,end_date,start_date,obs_id,sub_subsidy_id,subsidy_id,agency_id,reac_date,reac_score,tenure,preservation,subsidized_units,project_name,sub_subsidy_name,subsidy_name,agency_name,program
,666513,7000000014669,20330101,20080101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666514,7000000014674,20330101,20080101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666515,7000000014682,20350101,20100101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666516,7000000014714,20330101,20080101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666517,7000000014715,20330101,20080101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666518,7000000014716,20230101,19980101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666519,7000000014720,20230101,20090101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,666520,7000000014722,20270101,20020101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666521,7000000014723,20270101,20020101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666522,7000000014724,20270101,20020101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666523,7000000014725,20270101,20020101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666524,7000000014726,20270101,20020101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666525,7000000014727,20270101,20020101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666526,7000000014736,20350101,20100101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666527,7000000014737,20350101,20100101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666528,7000000014746,20370101,20120101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666529,7000000014754,20310101,20060101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666530,7000000014757,20340101,20090101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666531,7000000014761,20340101,20190101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666532,7000000014762,20780101,20170101,,,,,,,,,,,420-c Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666533,7000000014779,20370101,20120101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666534,7000000014780,20350101,20200101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666535,7000000014781,20350101,20200101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666536,7000000014782,20350101,20200101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666537,7000000014790,20330101,20180101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666538,7000000014791,20330101,20180101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666539,7000000014793,20360101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666540,7000000014796,20340101,20090101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666541,7000000014801,20360101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666542,7000000014804,20350101,20100101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666543,7000000014805,20350101,20100101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666544,7000000014806,20280101,20130101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666545,7000000014820,20340101,20190101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666546,7000000014821,20360101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666547,7000000014822,20360101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666548,7000000014832,20320101,20070101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666549,7000000014842,20360101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666550,7000000014844,20350101,20100101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666551,7000000014849,20290101,20040101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666552,7000000014860,20430101,20180101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666553,7000000014861,20300101,20150101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666554,7000000014862,20330101,20180101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666555,7000000014865,20340101,20090101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666556,7000000014866,20350101,20100101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666557,7000000014867,20290101,20140101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666558,7000000014868,20290101,20140101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666559,7000000014873,20260101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666560,7000000014874,20240101,19990101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666561,7000000014879,20320101,20170101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666562,7000000014880,20320101,20170101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666563,7000000014882,20270101,20120101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666564,7000000014887,20330101,20080101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666565,7000000014898,20320101,20070101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666566,7000000014899,20320101,20070101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666567,7000000014900,20330101,20080101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666568,7000000014913,20350101,20100101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666569,7000000014914,20310101,20060101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666570,7000000014915,20320101,20070101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666571,7000000014916,20350101,20100101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666572,7000000014917,20360101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666573,7000000014918,20360101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666574,7000000014922,20350101,20200101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666575,7000000014923,20350101,20200101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666576,7000000014931,20340101,20190101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666577,7000000014956,20360101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666578,7000000014957,20290101,20040101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666579,7000000014958,20290101,20040101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666580,7000000014959,20260101,20010101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666581,7000000014960,20260101,20010101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666582,7000000014961,20370101,20120101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666583,7000000014962,20370101,20120101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666584,7000000014965,20300101,20050101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666585,7000000014967,20370101,20120101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666586,7000000014981,20350101,20200101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666587,7000000014982,20330101,20180101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666588,7000000014983,20310101,20160101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666589,7000000014984,20210101,20060101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666590,7000000014985,20260101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666591,7000000014986,20210101,19870101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,666592,7000000014987,20220101,19880101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,666593,7000000014989,20250101,20100101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666594,7000000015020,20320101,20070101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666595,7000000015021,20320101,20070101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666596,7000000015044,20210101,20060101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666597,7000000015045,20350101,20100101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666598,7000000015056,20260101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666599,7000000015057,20250101,20100101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666600,7000000015058,20260101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666601,7000000015103,20360101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666602,7000000015104,20360101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666603,7000000015105,20360101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666604,7000000015106,20360101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666605,7000000015107,20360101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666606,7000000015108,20360101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666607,7000000015122,20240101,20090101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666608,7000000015123,20290101,20040101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666609,7000000015156,20330101,20190101,,,,,,,,Preservation,,,J-51 Tax Incentive,Property Tax Incentives,NYC Department of Finance,false
,666610,7000000015157,20350101,20200101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
,666611,7000000015163,20260101,20110101,,,,,,,,New Construction,,,421-a Tax Incentive Program,Property Tax Incentives,NYC Department of Finance,false
